VPD_MAX	DeltaPsi
00030000300003e-05,1e-08
-9.000060000600006e-05,2e-08
-0.0001300009000090001,3.0000000000000004e-08
-0.00021000150001500016,4e-08
-0.0002500018000180002,5e-08
-0.00029000210002100025,6e-08
-0.0003700027000270003,7e-08
-0.00041000300003000035,8e-08
-0.0004900036000360004,9e-08
-0.0005300039000390004,1e-07
-0.0005700042000420005,1.0999999999999999e-07
-0.0006500048000480005,1.2000000000000002e-07
-0.0006900051000510005,1.3000000000000003e-07
-0.0007300054000540006,1.4e-07
-0.0008100060000600007,1.5000000000000002e-07
-0.0008500063000630006,1.6e-07
-0.0009300069000690008,1.7000000000000001e-07
-0.0009700072000720008,1.8000000000000002e-07
-0.0010100075000750008,1.9e-07
-0.001090008100081001,2.0000000000000002e-07
-0.001130008400084001,2.1e-07
-0.001170008700087001,2.2e-07
-0.001250009300093001,2.3000000000000002e-07
-0.001290009600096001,2.4e-07
-0.001370010200102001,2.5000000000000004e-07
-0.0014100105001050012,2.6e-07
-0.0014500108001080012,2.7e-07
-0.0015300114001140014,2.8e-07
-0.0015700117001170013,2.9000000000000003e-07
-0.0016100120001200013,3.0000000000000004e-07
-0.0016900126001260013,3.1e-07
-0.0017300129001290015,3.2e-07
-0.0018100135001350014,3.3e-07
-0.0018500138001380016,3.4000000000000003e-07
-0.0018900141001410016,3.5000000000000004e-07
-0.0019700147001470015,3.6e-07
-0.0020100150001500015,3.7e-07
-0.0020500153001530015,3.8e-07
-0.002130015900159002,3.9e-07
-0.002170016200162002,4.0000000000000003e-07
-0.002250016800168002,4.1e-07
-0.002290017100171002,4.2e-07
-0.0023300174001740018,4.3e-07
-0.002410018000180002,4.4e-07
-0.002450018300183002,4.5000000000000003e-07
-0.002490018600186002,4.6000000000000004e-07
-0.002570019200192002,4.7e-07
-0.002610019500195002,4.8e-07
-0.002690020100201002,4.900000000000001e-07
-0.002730020400204002,5e-07
-0.0027700207002070024,5.1e-07
-0.0028500213002130024,5.2e-07
-0.0028900216002160023,5.3e-07
-0.0029300219002190023,5.4e-07
-0.0030100225002250023,5.5e-07
-0.0030500228002280027,5.6e-07
-0.0031300234002340026,5.7e-07
-0.0031700237002370026,5.800000000000001e-07
-0.0032100240002400026,5.900000000000001e-07
-0.0032900246002460025,6e-07
-0.0033300249002490025,6.1e-07
-0.0033700252002520025,6.2e-07
-0.003450025800258003,6.3e-07
-0.003490026100261003,6.4e-07
-0.003570026700267003,6.5e-07
-0.003610027000270003,6.6e-07
-0.0036500273002730028,6.7e-07
-0.003730027900279003,6.800000000000001e-07
-0.003770028200282003,6.900000000000001e-07
-0.003810028500285003,7.000000000000001e-07
-0.003890029100291003,7.1e-07
-0.003930029400294003,7.2e-07
-0.003970029700297003,7.3e-07
-0.0040500303003030026,7.4e-07
-0.0040900306003060025,7.5e-07
-0.0041700312003120025,7.6e-07
-0.004210031500315003,7.7e-07
-0.004250031800318003,7.8e-07
-0.004330032400324003,7.900000000000001e-07
-0.004370032700327003,8.000000000000001e-07
-0.004410033000330003,8.1e-07
-0.004490033600336003,8.2e-07
-0.004530033900339003,8.3e-07
-0.004610034500345003,8.4e-07
-0.004650034800348003,8.5e-07
-0.004690035100351003,8.6e-07
-0.004770035700357003,8.7e-07
-0.004810036000360004,8.8e-07
-0.004850036300363004,8.900000000000001e-07
-0.004930036900369004,9.000000000000001e-07
-0.004970037200372004,9.100000000000001e-07
-0.005050037800378004,9.2e-07
-0.005090038100381004,9.3e-07
-0.005130038400384004,9.4e-07
-0.005210039000390004,9.5e-07
-0.005250039300393004,9.6e-07
-0.005290039600396004,9.7e-07
-0.0053700402004020036,9.8e-07
-0.0054100405004050035,9.899999999999998e-07
-0.005490041100411004,1e-06
-0.005530041400414004,1.0099999999999999e-06
-0.005570041700417004,1.02e-06
-0.005650042300423004,1.0299999999999999e-06
-0.005690042600426004,1.04e-06
-0.005730042900429004,1.05e-06
-0.005810043500435004,1.06e-06
-0.005850043800438004,1.07e-06
-0.005930044400444004,1.0799999999999998e-06
-0.005970044700447004,1.09e-06
-0.006010045000450004,1.0999999999999998e-06
-0.006090045600456005,1.11e-06
-0.006130045900459005,1.1199999999999999e-06
-0.006170046200462005,1.13e-06
-0.006250046800468005,1.1399999999999999e-06
-0.006290047100471005,1.15e-06
-0.006370047700477005,1.16e-06
-0.006410048000480005,1.17e-06
-0.006450048300483005,1.18e-06
-0.006530048900489005,1.1899999999999998e-06
-0.006570049200492005,1.2e-06
-0.006610049500495005,1.2099999999999998e-06
-0.0066900501005010046,1.22e-06
-0.0067300504005040045,1.2299999999999999e-06
-0.006810051000510005,1.24e-06
-0.006850051300513005,1.2499999999999999e-06
-0.006890051600516005,1.26e-06
-0.006970052200522005,1.27e-06
-0.007010052500525005,1.28e-06
-0.007050052800528005,1.29e-06
-0.007130053400534005,1.2999999999999998e-06
-0.007170053700537005,1.31e-06
-0.007210054000540005,1.3199999999999999e-06
-0.007290054600546005,1.33e-06
-0.007330054900549005,1.3399999999999999e-06
-0.007410055500555006,1.35e-06
-0.007450055800558006,1.36e-06
-0.007490056100561006,1.37e-06
-0.007570056700567006,1.38e-06
-0.007610057000570006,1.39e-06
-0.007650057300573006,1.4e-06
-0.007730057900579006,1.4099999999999998e-06
-0.007770058200582006,1.42e-06
-0.007850058800588006,1.4299999999999999e-06
-0.007890059100591006,1.44e-06
-0.007930059400594006,1.4499999999999999e-06
-0.008010060000600006,1.46e-06
-0.008050060300603006,1.47e-06
-0.008090060600606006,1.48e-06
-0.008170061200612005,1.49e-06
-0.008210061500615005,1.5e-06
-0.008290062100621005,1.51e-06
-0.008330062400624005,1.5199999999999998e-06
-0.008370062700627007,1.53e-06
-0.008450063300633007,1.5399999999999999e-06
-0.008490063600636007,1.55e-06
-0.008530063900639007,1.5599999999999999e-06
-0.008610064500645007,1.57e-06
-0.008650064800648007,1.58e-06
-0.008730065400654007,1.59e-06
-0.008770065700657007,1.6e-06
-0.008810066000660007,1.6099999999999998e-06
-0.008890066600666007,1.62e-06
-0.008930066900669007,1.6299999999999999e-06
-0.008970067200672007,1.64e-06
-0.009050067800678007,1.6499999999999999e-06
-0.009090068100681007,1.66e-06
-0.009170068700687007,1.6699999999999999e-06
-0.009210069000690007,1.68e-06
-0.009250069300693007,1.69e-06
-0.009330069900699007,1.7e-06
-0.009370070200702007,1.71e-06
-0.009410070500705007,1.7199999999999998e-06
-0.009490071100711006,1.73e-06
-0.009530071400714006,1.7399999999999999e-06
-0.009610072000720008,1.75e-06
-0.009650072300723008,1.7599999999999999e-06
-0.009690072600726008,1.77e-06
-0.009770073200732008,1.78e-06
-0.009810073500735008,1.79e-06
-0.009850073800738008,1.8e-06
-0.009930074400744008,1.81e-06
-0.009970074700747008,1.82e-06
-0.010050075300753008,1.8299999999999998e-06
-0.010090075600756008,1.84e-06
-0.010130075900759008,1.8499999999999999e-06
-0.010210076500765008,1.86e-06
-0.010250076800768008,1.8699999999999999e-06
-0.010290077100771008,1.88e-06
-0.010370077700777008,1.89e-06
-0.010410078000780008,1.9e-06
-0.010490078600786008,1.91e-06
-0.010530078900789008,1.92e-06
-0.010570079200792008,1.93e-06
-0.010650079800798008,1.94e-06
-0.010690080100801008,1.95e-06
-0.010730080400804008,1.96e-06
-0.010810081000810007,1.9699999999999998e-06
-0.010850081300813007,1.98e-06
-0.010890081600816007,1.99e-06
-0.010970082200822009,2e-06
-0.011010082500825009,2.01e-06
-0.011090083100831009,2.02e-06
-0.011130083400834009,2.03e-06
-0.011170083700837009,2.04e-06
-0.011250084300843009,2.05e-06
-0.011290084600846009,2.0599999999999998e-06
-0.011330084900849009,2.07e-06
-0.011410085500855009,2.08e-06
-0.011450085800858009,2.09e-06
-0.011530086400864009,2.1e-06
-0.011570086700867009,2.11e-06
-0.011610087000870009,2.12e-06
-0.011690087600876009,2.13e-06
-0.011730087900879009,2.14e-06
-0.011770088200882009,2.1499999999999997e-06
-0.011850088800888009,2.16e-06
-0.011890089100891009,2.17e-06
-0.011970089700897009,2.18e-06
-0.012010090000900009,2.1899999999999998e-06
-0.012050090300903009,2.2e-06
-0.012130090900909008,2.21e-06
-0.01217009120091201,2.22e-06
-0.01221009150091501,2.23e-06
-0.01229009210092101,2.24e-06
-0.01233009240092401,2.25e-06
-0.01241009300093001,2.26e-06
-0.01245009330093301,2.27e-06
-0.01249009360093601,2.2799999999999998e-06
-0.01257009420094201,2.29e-06
-0.01261009450094501,2.3e-06
-0.01265009480094801,2.31e-06
-0.01273009540095401,2.32e-06
-0.01277009570095701,2.33e-06
-0.01285009630096301,2.34e-06
-0.01289009660096601,2.35e-06
-0.01293009690096901,2.36e-06
-0.01301009750097501,2.3699999999999998e-06
-0.01305009780097801,2.38e-06
-0.01309009810098101,2.39e-06
-0.01317009870098701,2.4e-06
-0.01321009900099001,2.41e-06
-0.01329009960099601,2.42e-06
-0.01333009990099901,2.43e-06
-0.01337010020100201,2.44e-06
-0.01345010080100801,2.45e-06
-0.013490101101011011,2.46e-06
-0.013530101401014011,2.47e-06
-0.013610102001020011,2.48e-06
-0.013650102301023011,2.49e-06
-0.013730102901029011,2.4999999999999998e-06
-0.013770103201032011,2.51e-06
-0.013810103501035011,2.52e-06
-0.013890104101041011,2.53e-06
-0.013930104401044011,2.54e-06
-0.013970104701047011,2.55e-06
-0.014050105301053011,2.56e-06
-0.01409010560105601,2.57e-06
-0.01417010620106201,2.58e-06
-0.01421010650106501,2.5899999999999998e-06
-0.01425010680106801,2.6e-06
-0.01433010740107401,2.61e-06
-0.01437010770107701,2.62e-06
-0.01441010800108001,2.63e-06
-0.01449010860108601,2.64e-06
-0.01453010890108901,2.65e-06
-0.01457010920109201,2.66e-06
